대학교 이름,가게 이름,가게 평균 평점,리뷰어 리뷰수,가게 방문수
성균관대학교 자연과학캠퍼스,카페나노,4.38,11.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,165.0,2
성균관대학교 자연과학캠퍼스,카페나노,4.38,3.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,26.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,622.0,2
성균관대학교 자연과학캠퍼스,카페나노,4.38,165.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,37.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,36.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,6.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,42.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,622.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,10.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,682.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,1.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,68.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,10.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,19.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,1.0,2
성균관대학교 자연과학캠퍼스,카페나노,4.38,8.0,2
성균관대학교 자연과학캠퍼스,카페나노,4.38,3.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,50.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,3.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,32.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,4.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,3.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,239.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,41.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,91.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,12.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,13.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,5.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,745.0,2
성균관대학교 자연과학캠퍼스,카페나노,4.38,404.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,123.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,196.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,257.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,8.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,932.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,17.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,407.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,154.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,745.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,6.0,1
성균관대학교 자연과학캠퍼스,카페나노,4.38,739.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,58.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,263.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,10.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,599.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,491.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,926.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,901.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,84.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,172.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,814.0,2
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,491.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,814.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,345.0,2
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,707.0,2
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,578.0,3
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,345.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,578.0,2
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,707.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,30.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,165.0,2
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,139.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,203.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,165.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,44.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,162.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,92.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,218.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,64.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,82.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,337.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,296.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,461.0,2
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,20.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,351.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,977.0,1
성균관대학교 자연과학캠퍼스,쉬즈베이글 수원성대점,4.56,578.0,1
